7
4
1
2
5
2
4
0
0
0
0
0
0
0
0
3
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
7
4
15
13
13
10
21
10
13
7
9
1
0
5
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
2
1
1
2
2
3
4
1
3
3
6
7
7
7
6
5
3
2
2
5
2
3
2
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
1
0
0
1
5
9
5
8
12
9
20
13
12
5
8
4
5
4
3
4
4
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
6
7
11
6
8
12
8
6
11
16
20
10
7
3
0
7
6
3
5
3
2
1
1
1
1
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
3
2
2
2
1
2
2
5
9
9
7
10
6
7
8
8
6
4
2
1
1
0
4
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
1
2
0
4
1
4
5
10
10
4
5
5
11
3
4
7
2
2
5
2
1
0
0
2
2
1
1
1
0
1
1
1
6
1
2
0
0
0
0
2
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
2
2
0
2
1
1
3
6
4
16
15
5
